"date","geoRegion","altersklasse_covid19","entries","type_variant","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity","freq","prct"
202113,"GE","40 - 49",1171,"altersklasse_covid19",76190,6458,1.54,NA,8.48,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.088,8.8
202052,"GE","50 - 59",0,"altersklasse_covid19",71485,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"GE","50 - 59",4,"altersklasse_covid19",71485,4,0.01,NA,0.01,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.071,7.1
202101,"GE","50 - 59",7,"altersklasse_covid19",71485,11,0.01,NA,0.02,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.003,0.3
202102,"GE","50 - 59",15,"altersklasse_covid19",71485,26,0.02,0.17,0.04,118.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.003,0.3
202103,"GE","50 - 59",73,"altersklasse_covid19",71485,99,0.1,0.2,0.14,139.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.015,1.5
202104,"GE","50 - 59",427,"altersklasse_covid19",71485,526,0.6,0.24,0.74,167.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.074,7.4
202105,"GE","50 - 59",305,"altersklasse_covid19",71485,831,0.43,0.4,1.16,282.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.056,5.6
202106,"GE","50 - 59",143,"altersklasse_covid19",71485,974,0.2,0.72,1.36,513.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.017,1.7
202107,"GE","50 - 59",205,"altersklasse_covid19",71485,1179,0.29,0.96,1.65,686.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.024,2.4
202108,"GE","50 - 59",812,"altersklasse_covid19",71485,1991,1.14,1.21,2.79,860.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.08,8
202109,"GE","50 - 59",1628,"altersklasse_covid19",71485,3619,2.28,1.47,5.06,1053,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.153,15.3
202110,"GE","50 - 59",1283,"altersklasse_covid19",71485,4902,1.79,1.78,6.86,1269.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.134,13.4
202111,"GE","50 - 59",1648,"altersklasse_covid19",71485,6550,2.31,NA,9.16,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.148,14.8
202112,"GE","50 - 59",1652,"altersklasse_covid19",71485,8202,2.31,NA,11.47,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.12,12
202113,"GE","50 - 59",1660,"altersklasse_covid19",71485,9862,2.32,NA,13.8,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.124,12.4
202052,"GE","60 - 69",0,"altersklasse_covid19",46829,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"GE","60 - 69",1,"altersklasse_covid19",46829,1,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.018,1.8
202101,"GE","60 - 69",17,"altersklasse_covid19",46829,18,0.04,NA,0.04,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.007,0.7
202102,"GE","60 - 69",39,"altersklasse_covid19",46829,57,0.08,0.34,0.12,159.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.009,0.9
202103,"GE","60 - 69",112,"altersklasse_covid19",46829,169,0.24,0.38,0.36,180,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.024,2.4
202104,"GE","60 - 69",498,"altersklasse_covid19",46829,667,1.06,0.47,1.42,218.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.086,8.6
202105,"GE","60 - 69",448,"altersklasse_covid19",46829,1115,0.96,0.66,2.38,310.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.082,8.2
202106,"GE","60 - 69",145,"altersklasse_covid19",46829,1260,0.31,1.23,2.69,576.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.017,1.7
202107,"GE","60 - 69",268,"altersklasse_covid19",46829,1528,0.57,1.61,3.26,754.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.031,3.1
202108,"GE","60 - 69",666,"altersklasse_covid19",46829,2194,1.42,2.09,4.69,976.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.065,6.5
202109,"GE","60 - 69",1900,"altersklasse_covid19",46829,4094,4.06,2.94,8.74,1375.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.179,17.9
202110,"GE","60 - 69",1357,"altersklasse_covid19",46829,5451,2.9,4.04,11.64,1892.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.142,14.2
202111,"GE","60 - 69",2054,"altersklasse_covid19",46829,7505,4.39,NA,16.03,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.185,18.5
202112,"GE","60 - 69",3238,"altersklasse_covid19",46829,10743,6.91,NA,22.94,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.236,23.6
202113,"GE","60 - 69",3766,"altersklasse_covid19",46829,14509,8.04,NA,30.98,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.282,28.2
202052,"GE","70 - 79",0,"altersklasse_covid19",36581,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"GE","70 - 79",14,"altersklasse_covid19",36581,14,0.04,NA,0.04,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.25,25
202101,"GE","70 - 79",1189,"altersklasse_covid19",36581,1203,3.25,NA,3.29,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.464,46.4
202102,"GE","70 - 79",1758,"altersklasse_covid19",36581,2961,4.81,3.58,8.09,1309.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.391,39.1
202103,"GE","70 - 79",1902,"altersklasse_covid19",36581,4863,5.2,4.86,13.29,1778.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.403,40.3
202104,"GE","70 - 79",2169,"altersklasse_covid19",36581,7032,5.93,6.18,19.22,2261.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.374,37.4
202105,"GE","70 - 79",2135,"altersklasse_covid19",36581,9167,5.84,7.03,25.06,2571.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.39,39
202106,"GE","70 - 79",3280,"altersklasse_covid19",36581,12447,8.97,7.43,34.03,2715.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.389,38.9
202107,"GE","70 - 79",3397,"altersklasse_covid19",36581,15844,9.29,7.73,43.31,2825.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.395,39.5
202108,"GE","70 - 79",3360,"altersklasse_covid19",36581,19204,9.19,8.12,52.5,2969.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.33,33
202109,"GE","70 - 79",2768,"altersklasse_covid19",36581,21972,7.57,8.9,60.06,3254.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.26,26
202110,"GE","70 - 79",2669,"altersklasse_covid19",36581,24641,7.3,9.22,67.36,3371.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.278,27.8
202111,"GE","70 - 79",3179,"altersklasse_covid19",36581,27820,8.69,NA,76.05,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.286,28.6
202112,"GE","70 - 79",4128,"altersklasse_covid19",36581,31948,11.28,NA,87.33,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.301,30.1
202113,"GE","70 - 79",4099,"altersklasse_covid19",36581,36047,11.21,NA,98.54,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.307,30.7
202052,"GE","80+",0,"altersklasse_covid19",25778,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"GE","80+",32,"altersklasse_covid19",25778,32,0.12,NA,0.12,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.571,57.1
202101,"GE","80+",1335,"altersklasse_covid19",25778,1367,5.18,NA,5.3,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.521,52.1
202102,"GE","80+",2655,"altersklasse_covid19",25778,4022,10.3,6.21,15.6,1600.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.59,59
202103,"GE","80+",2576,"altersklasse_covid19",25778,6598,9.99,8.82,25.6,2273.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.546,54.6
202104,"GE","80+",2310,"altersklasse_covid19",25778,8908,8.96,11.33,34.56,2920.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.398,39.8
202105,"GE","80+",2294,"altersklasse_covid19",25778,11202,8.9,12.8,43.46,3299.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.419,41.9
202106,"GE","80+",4715,"altersklasse_covid19",25778,15917,18.29,12.47,61.75,3214,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.559,55.9
202107,"GE","80+",4559,"altersklasse_covid19",25778,20476,17.69,12.55,79.43,3235.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.53,53
202108,"GE","80+",3987,"altersklasse_covid19",25778,24463,15.47,12.63,94.9,3255.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.391,39.1
202109,"GE","80+",2057,"altersklasse_covid19",25778,26520,7.98,12.65,102.88,3260.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.193,19.3
202110,"GE","80+",2724,"altersklasse_covid19",25778,29244,10.57,10.82,113.45,2788.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.284,28.4
202111,"GE","80+",2453,"altersklasse_covid19",25778,31697,9.52,NA,122.96,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.22,22
202112,"GE","80+",2331,"altersklasse_covid19",25778,34028,9.04,NA,132,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.17,17
202113,"GE","80+",1407,"altersklasse_covid19",25778,35435,5.46,NA,137.46,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.105,10.5
202052,"GL","0 - 9",0,"altersklasse_covid19",3943,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"GL","0 - 9",0,"altersklasse_covid19",3943,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202101,"GL","0 - 9",1,"altersklasse_covid19",3943,1,0.03,NA,0.03,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.003,0.3
202102,"GL","0 - 9",0,"altersklasse_covid19",3943,1,0,0.01,0.03,0.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202103,"GL","0 - 9",0,"altersklasse_covid19",3943,1,0,0.01,0.03,0.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202104,"GL","0 - 9",0,"altersklasse_covid19",3943,1,0,0.01,0.03,0.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202105,"GL","0 - 9",1,"altersklasse_covid19",3943,2,0.03,0,0.05,0.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.002,0.2
202106,"GL","0 - 9",0,"altersklasse_covid19",3943,2,0,0,0.05,0.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202107,"GL","0 - 9",0,"altersklasse_covid19",3943,2,0,0,0.05,0.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202108,"GL","0 - 9",0,"altersklasse_covid19",3943,2,0,0,0.05,0.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202109,"GL","0 - 9",0,"altersklasse_covid19",3943,2,0,0,0.05,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202110,"GL","0 - 9",0,"altersklasse_covid19",3943,2,0,0,0.05,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202111,"GL","0 - 9",0,"altersklasse_covid19",3943,2,0,NA,0.05,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202112,"GL","0 - 9",0,"altersklasse_covid19",3943,2,0,NA,0.05,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202113,"GL","0 - 9",0,"altersklasse_covid19",3943,2,0,NA,0.05,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202052,"GL","10 - 19",0,"altersklasse_covid19",3848,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"GL","10 - 19",0,"altersklasse_covid19",3848,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202101,"GL","10 - 19",4,"altersklasse_covid19",3848,4,0.1,NA,0.1,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.012,1.2
202102,"GL","10 - 19",5,"altersklasse_covid19",3848,9,0.13,0.07,0.23,2.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.009,0.9
202103,"GL","10 - 19",4,"altersklasse_covid19",3848,13,0.1,0.09,0.34,3.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.007,0.7
202104,"GL","10 - 19",3,"altersklasse_covid19",3848,16,0.08,0.1,0.42,4,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.003,0.3
202105,"GL","10 - 19",4,"altersklasse_covid19",3848,20,0.1,0.1,0.52,3.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.007,0.7
202106,"GL","10 - 19",4,"altersklasse_covid19",3848,24,0.1,0.08,0.62,3.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.007,0.7
202107,"GL","10 - 19",4,"altersklasse_covid19",3848,28,0.1,0.07,0.73,2.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.01,1
202108,"GL","10 - 19",3,"altersklasse_covid19",3848,31,0.08,0.07,0.81,2.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.003,0.3
202109,"GL","10 - 19",1,"altersklasse_covid19",3848,32,0.03,0.05,0.83,2,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.001,0.1
202110,"GL","10 - 19",0,"altersklasse_covid19",3848,32,0,0.04,0.83,1.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202111,"GL","10 - 19",2,"altersklasse_covid19",3848,34,0.05,NA,0.88,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.003,0.3
202112,"GL","10 - 19",0,"altersklasse_covid19",3848,34,0,NA,0.88,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202113,"GL","10 - 19",1,"altersklasse_covid19",3848,35,0.03,NA,0.91,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.001,0.1
202052,"GL","20 - 29",0,"altersklasse_covid19",4836,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"GL","20 - 29",0,"altersklasse_covid19",4836,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202101,"GL","20 - 29",3,"altersklasse_covid19",4836,3,0.06,NA,0.06,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.009,0.9
202102,"GL","20 - 29",11,"altersklasse_covid19",4836,14,0.23,0.2,0.29,9.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.019,1.9
202103,"GL","20 - 29",22,"altersklasse_covid19",4836,36,0.45,0.26,0.74,12.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.04,4
202104,"GL","20 - 29",29,"altersklasse_covid19",4836,65,0.6,0.32,1.34,15.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.031,3.1
202105,"GL","20 - 29",4,"altersklasse_covid19",4836,69,0.08,0.38,1.43,18.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.007,0.7
202106,"GL","20 - 29",20,"altersklasse_covid19",4836,89,0.41,0.39,1.84,18.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.034,3.4
202107,"GL","20 - 29",21,"altersklasse_covid19",4836,110,0.43,0.36,2.27,17.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.054,5.4
202108,"GL","20 - 29",21,"altersklasse_covid19",4836,131,0.43,0.3,2.71,14.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.02,2
202109,"GL","20 - 29",15,"altersklasse_covid19",4836,146,0.31,0.3,3.02,14.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.021,2.1
202110,"GL","20 - 29",11,"altersklasse_covid19",4836,157,0.23,0.28,3.25,13.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.049,4.9
202111,"GL","20 - 29",9,"altersklasse_covid19",4836,166,0.19,NA,3.43,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.013,1.3
202112,"GL","20 - 29",5,"altersklasse_covid19",4836,171,0.1,NA,3.54,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.006,0.6
