sex,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
unknown,CH04,202036,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-36,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH05,202036,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-36,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH06,202036,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-36,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH07,202036,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-36,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH01,202037,1,414,0.2,20,810627,0.12,51.07,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,-2,-0.25,-66.7,-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH02,202037,6,166,0.857,85.7,931877,0.64,17.81,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,4,0.43,200,35.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH03,202037,1,86,1,100,581620,0.17,14.79,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,1,0.17,NA,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH04,202037,2,76,0.667,66.7,766679,0.26,9.91,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,2,0.26,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH05,202037,0,75,NA,NA,594186,0,12.62,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,-1,-0.17,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH06,202037,2,40,1,100,412733,0.48,9.69,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,2,0.48,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH07,202037,0,178,NA,NA,171141,0,104.01,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH01,202037,4,330,0.8,80,844124,0.47,39.09,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,1,0.11,33.3,30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH02,202037,1,99,0.143,14.299999999999999,954707,0.1,10.37,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,-1,-0.11,-50,-35.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH03,202037,0,57,0,0,589537,0,9.67,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,-1,-0.17,-100,-100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH04,202037,1,67,0.333,33.300000000000004,772596,0.13,8.67,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,1,0.13,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH05,202037,0,51,NA,NA,589627,0,8.65,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,-1,-0.17,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH06,202037,0,26,0,0,406229,0,6.4,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH07,202037,0,135,NA,NA,180350,0,74.85,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH01,202037,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH02,202037,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH03,202037,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH04,202037,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH05,202037,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH06,202037,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH07,202037,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-37,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH01,202038,3,417,0.75,75,810627,0.37,51.44,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,2,0.25,200,55,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH02,202038,2,168,0.222,22.2,931877,0.21,18.03,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,-4,-0.43,-66.7,-63.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH03,202038,1,87,0.5,50,581620,0.17,14.96,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,0,0,0,-50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH04,202038,0,76,NA,NA,766679,0,9.91,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,-2,-0.26,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH05,202038,0,75,NA,NA,594186,0,12.62,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH06,202038,0,40,NA,NA,412733,0,9.69,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,-2,-0.48,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH07,202038,0,178,NA,NA,171141,0,104.01,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH01,202038,1,331,0.25,25,844124,0.12,39.21,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,-3,-0.35,-75,-55,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH02,202038,7,106,0.778,77.8,954707,0.73,11.1,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,6,0.63,600,63.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH03,202038,1,58,0.5,50,589537,0.17,9.84,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,1,0.17,NA,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH04,202038,0,67,NA,NA,772596,0,8.67,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,-1,-0.13,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH05,202038,0,51,NA,NA,589627,0,8.65,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH06,202038,0,26,NA,NA,406229,0,6.4,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH07,202038,0,135,NA,NA,180350,0,74.85,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH01,202038,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH02,202038,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH03,202038,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH04,202038,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH05,202038,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH06,202038,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH07,202038,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-38,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH01,202039,4,421,0.667,66.7,810627,0.49,51.94,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,1,0.12,33.3,-8.299999999999997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH02,202039,3,171,0.75,75,931877,0.32,18.35,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,1,0.11,50,52.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH03,202039,0,87,NA,NA,581620,0,14.96,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,-1,-0.17,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH04,202039,2,78,1,100,766679,0.26,10.17,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,2,0.26,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH05,202039,0,75,NA,NA,594186,0,12.62,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH06,202039,1,41,1,100,412733,0.24,9.93,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,1,0.24,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH07,202039,0,178,NA,NA,171141,0,104.01,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH01,202039,2,333,0.333,33.300000000000004,844124,0.24,39.45,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,1,0.12,100,8.300000000000004,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH02,202039,1,107,0.25,25,954707,0.1,11.21,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,-6,-0.63,-85.7,-52.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH03,202039,0,58,NA,NA,589537,0,9.84,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,-1,-0.17,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH04,202039,0,67,0,0,772596,0,8.67,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH05,202039,0,51,NA,NA,589627,0,8.65,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH06,202039,0,26,0,0,406229,0,6.4,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CH07,202039,0,135,NA,NA,180350,0,74.85,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH01,202039,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH02,202039,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH03,202039,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH04,202039,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH05,202039,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH06,202039,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CH07,202039,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CH01,202040,3,424,0.75,75,810627,0.37,52.31,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,-1,-0.12,-25,8.299999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH02,202040,1,172,0.333,33.300000000000004,931877,0.11,18.46,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,-2,-0.21,-66.7,-41.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH03,202040,1,88,1,100,581620,0.17,15.13,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,1,0.17,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH04,202040,0,78,0,0,766679,0,10.17,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,-2,-0.26,-100,-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH05,202040,0,75,0,0,594186,0,12.62,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH06,202040,0,41,0,0,412733,0,9.93,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,-1,-0.24,-100,-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH07,202040,0,178,NA,NA,171141,0,104.01,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH01,202040,1,334,0.25,25,844124,0.12,39.57,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,-1,-0.12,-50,-8.300000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH02,202040,2,109,0.667,66.7,954707,0.21,11.42,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,1,0.11,100,41.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH03,202040,0,58,0,0,589537,0,9.84,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH04,202040,1,68,1,100,772596,0.13,8.8,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,1,0.13,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH05,202040,1,52,1,100,589627,0.17,8.82,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,1,0.17,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH06,202040,1,27,1,100,406229,0.25,6.65,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,1,0.25,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH07,202040,0,135,NA,NA,180350,0,74.85,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH01,202040,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH02,202040,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH03,202040,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH04,202040,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH05,202040,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH06,202040,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH07,202040,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH01,202041,3,427,0.5,50,810627,0.37,52.68,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,0,0,0,-25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH02,202041,3,175,0.6,60,931877,0.32,18.78,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,2,0.21,200,26.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH03,202041,1,89,1,100,581620,0.17,15.3,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH04,202041,2,80,1,100,766679,0.26,10.43,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,2,0.26,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH05,202041,1,76,1,100,594186,0.17,12.79,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,1,0.17,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH06,202041,4,45,1,100,412733,0.97,10.9,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,4,0.97,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH07,202041,0,178,NA,NA,171141,0,104.01,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH01,202041,3,337,0.5,50,844124,0.36,39.92,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,2,0.24,200,25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH02,202041,2,111,0.4,40,954707,0.21,11.63,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,0,0,0,-26.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH03,202041,0,58,0,0,589537,0,9.84,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH04,202041,0,68,0,0,772596,0,8.8,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,-1,-0.13,-100,-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH05,202041,0,52,0,0,589627,0,8.82,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,-1,-0.17,-100,-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH06,202041,0,27,0,0,406229,0,6.65,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,-1,-0.25,-100,-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH07,202041,0,135,NA,NA,180350,0,74.85,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH01,202041,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH02,202041,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH03,202041,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH04,202041,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH05,202041,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH06,202041,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH07,202041,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-41,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH01,202042,8,435,0.5,50,810627,0.99,53.66,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,5,0.62,166.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH02,202042,6,181,0.545,54.50000000000001,931877,0.64,19.42,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,3,0.32,100,-5.499999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH03,202042,1,90,0.5,50,581620,0.17,15.47,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,0,0,0,-50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH04,202042,3,83,0.6,60,766679,0.39,10.83,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,1,0.13,50,-40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH05,202042,0,76,0,0,594186,0,12.79,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,-1,-0.17,-100,-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH06,202042,7,52,0.636,63.6,412733,1.7,12.6,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,3,0.73,75,-36.4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH07,202042,1,179,1,100,171141,0.58,104.59,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,1,0.58,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH01,202042,8,345,0.5,50,844124,0.95,40.87,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,5,0.59,166.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH02,202042,5,116,0.455,45.5,954707,0.52,12.15,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,3,0.31,150,5.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH03,202042,1,59,0.5,50,589537,0.17,10.01,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,1,0.17,NA,50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH04,202042,2,70,0.4,40,772596,0.26,9.06,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,2,0.26,NA,40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH05,202042,2,54,1,100,589627,0.34,9.16,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,2,0.34,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH06,202042,4,31,0.364,36.4,406229,0.98,7.63,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,4,0.98,NA,36.4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH07,202042,0,135,0,0,180350,0,74.85,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH01,202042,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH02,202042,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH03,202042,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH04,202042,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH05,202042,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH06,202042,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH07,202042,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-42,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH01,202043,23,458,0.451,45.1,810627,2.84,56.5,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-43,15,1.85,187.5,-4.899999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH02,202043,21,202,0.525,52.5,931877,2.25,21.68,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-43,15,1.61,250,-2.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH03,202043,1,91,0.333,33.300000000000004,581620,0.17,15.65,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-43,0,0,0,-16.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
